#                                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----                            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
cd11353              -            366 WP_040086187.1       -            829   1.5e-20   75.0   0.0   2   3   2.2e-06    0.0044   17.5   0.0   139   239   206   305   186   333 0.86 -
cd11353              -            366 WP_040086187.1       -            829   1.5e-20   75.0   0.0   3   3      0.74   1.5e+03   -0.7   0.0   300   314   636   650   630   672 0.87 -
cd11316              -            406 WP_040086187.1       -            829     3e-19   71.3   0.0   1   2   4.8e-22   9.5e-19   69.6   0.0    27   187    32   250    19   255 0.67 -
cd11316              -            406 WP_040086187.1       -            829     3e-19   71.3   0.0   2   2       5.2     1e+04   -3.0   0.0   314   353   634   670   632   697 0.68 -
PRK10785             -            599 WP_040086187.1       -            829   1.2e-18   68.4   0.0   1   2   4.7e-19   9.3e-16   58.9   0.0   183   282    32   131    25   155 0.82 -
PRK10785             -            599 WP_040086187.1       -            829   1.2e-18   68.4   0.0   2   2    0.0021         4    7.2   0.0   455   511   620   677   610   703 0.81 -
cd11332              -            484 WP_040086187.1       -            829   8.4e-18   66.1   0.5   1   2   1.1e-20   2.2e-17   64.8   0.5    30   124    30   129     7   405 0.81 -
cd11332              -            484 WP_040086187.1       -            829   8.4e-18   66.1   0.5   2   2       3.3   6.4e+03   -2.7   0.0   368   389   632   653   618   671 0.76 -
cd11319              -            375 WP_040086187.1       -            829     1e-17   65.9   0.0   1   3   1.1e-15   2.2e-12   48.4   0.0    47   157    32   135    26   141 0.93 -
cd11319              -            375 WP_040086187.1       -            829     1e-17   65.9   0.0   2   3   0.00069       1.4    9.6   0.0   171   208   215   252   191   270 0.89 -
cd11319              -            375 WP_040086187.1       -            829     1e-17   65.9   0.0   3   3     0.035        69    3.9   0.0   318   346   635   663   629   676 0.84 -
cd11320              -            392 WP_040086187.1       -            829   1.1e-16   62.6   0.0   1   2   2.8e-16   5.5e-13   50.4   0.0    51   212    32   250    26   267 0.77 -
cd11320              -            392 WP_040086187.1       -            829   1.1e-16   62.6   0.0   2   2    0.0014       2.8    8.6   0.0   332   369   634   663   627   675 0.76 -
cd11325              -            436 WP_040086187.1       -            829   2.3e-16   61.3   0.6   1   3   4.1e-18     8e-15   56.2   0.2    55   158    24   139    15   145 0.90 -
cd11325              -            436 WP_040086187.1       -            829   2.3e-16   61.3   0.6   2   3         4     8e+03   -3.1   0.0   177   198   236   257   224   302 0.65 -
cd11325              -            436 WP_040086187.1       -            829   2.3e-16   61.3   0.6   3   3     0.091   1.8e+02    2.3   0.0   342   362   634   654   611   715 0.77 -
cd11334              -            447 WP_040086187.1       -            829   8.5e-15   56.1   0.0   1   1   8.6e-18   1.7e-14   55.1   0.0    26   122    27   129     8   141 0.86 -
cd11333              -            467 WP_040086187.1       -            829   8.7e-15   56.6   0.0   1   2   1.7e-17   3.4e-14   54.6   0.0    29   120    32   129    26   142 0.88 -
cd11333              -            467 WP_040086187.1       -            829   8.7e-15   56.6   0.0   2   2       2.1   4.2e+03   -1.7   0.0   348   392   633   677   630   695 0.69 -
cd11328              -            470 WP_040086187.1       -            829     1e-14   56.1   0.0   1   1   8.6e-18   1.7e-14   55.4   0.0    34   124    32   129    19   142 0.85 -
cd11331              -            450 WP_040086187.1       -            829   1.2e-14   55.7   0.1   1   2   7.9e-17   1.5e-13   52.0   0.0    31   106    31   107     9   142 0.83 -
cd11331              -            450 WP_040086187.1       -            829   1.2e-14   55.7   0.1   2   2      0.27   5.3e+02    0.8   0.0   339   380   632   674   619   719 0.64 -
cd11339              -            433 WP_040086187.1       -            829   2.4e-14   55.0   0.0   1   2   4.8e-16   9.6e-13   49.7   0.0    50   238    33   250    27   254 0.82 -
cd11339              -            433 WP_040086187.1       -            829   2.4e-14   55.0   0.0   2   2     0.099     2e+02    2.5   0.0   363   389   636   662   620   702 0.67 -
cd11340              -            407 WP_040086187.1       -            829   3.8e-14   54.2   0.1   1   2   4.4e-16   8.6e-13   49.8   0.1    50   130    33   111    26   138 0.85 -
cd11340              -            407 WP_040086187.1       -            829   3.8e-14   54.2   0.1   2   2      0.18   3.5e+02    1.6   0.0   338   356   635   653   623   667 0.81 -
cd11352              -            444 WP_040086187.1       -            829   8.5e-14   53.0   0.1   1   3     8e-16   1.6e-12   48.8   0.0    54   127    32   103    25   126 0.95 -
cd11352              -            444 WP_040086187.1       -            829   8.5e-14   53.0   0.1   2   3         2   3.9e+03   -1.9   0.0   256   287   348   379   333   390 0.77 -
cd11352              -            444 WP_040086187.1       -            829   8.5e-14   53.0   0.1   3   3      0.53   1.1e+03   -0.0   0.0   380   395   634   649   625   653 0.91 -
cd11359              -            456 WP_040086187.1       -            829   1.5e-13   52.0   0.0   1   2   1.9e-16   3.8e-13   50.7   0.0    32   127    32   133    16   143 0.81 -
cd11359              -            456 WP_040086187.1       -            829   1.5e-13   52.0   0.0   2   2       4.6   9.1e+03   -3.3   0.0   350   368   632   650   627   670 0.85 -
cd11330              -            472 WP_040086187.1       -            829   1.8e-13   52.0   0.3   1   2   1.9e-16   3.7e-13   51.0   0.0    32   105    32   106    18   138 0.89 -
cd11330              -            472 WP_040086187.1       -            829   1.8e-13   52.0   0.3   2   2       7.5   1.5e+04   -3.8   0.1   231   281   339   389   319   422 0.58 -
TIGR02403            -            544 WP_040086187.1       -            829   2.2e-13   51.4   0.0   1   1   1.7e-16   3.3e-13   50.9   0.0    32   122    33   130    20   202 0.90 -
TIGR02456            -            539 WP_040086187.1       -            829   2.3e-13   51.2   0.3   1   1   2.4e-16   4.7e-13   50.2   0.2    27   123    27   129     7   241 0.78 -
cd11354              -            357 WP_040086187.1       -            829   3.8e-12   47.4   0.1   1   3   1.2e-13   2.4e-10   41.6   0.0    36   112    33   112    17   139 0.87 -
cd11354              -            357 WP_040086187.1       -            829   3.8e-12   47.4   0.1   2   3      0.18   3.6e+02    1.5   0.0    73   205   148   280   145   306 0.72 -
cd11354              -            357 WP_040086187.1       -            829   3.8e-12   47.4   0.1   3   3      0.67   1.3e+03   -0.4   0.0   285   301   634   650   624   655 0.88 -
cd11324              -            536 WP_040086187.1       -            829   1.5e-11   45.2   0.0   1   1   1.2e-14   2.4e-11   44.5   0.0    87   182    29   129    24   136 0.84 -
COG1188              -            100 WP_040086189.1       -            124   2.9e-26   93.6   0.0   1   1   1.8e-30   3.7e-26   93.3   0.0     6    96     2    92     1    96 0.95 -
cd00165              -             80 WP_040086189.1       -            124   3.2e-12   48.0   0.3   1   1   2.1e-16   4.4e-12   47.5   0.3     1    55     5    58     5    74 0.90 -
pfam01479            -             48 WP_040086189.1       -            124   2.7e-11   44.7   1.6   1   2   1.5e-15   3.2e-11   44.5   0.2     1    48     5    51     5    51 0.98 -
pfam01479            -             48 WP_040086189.1       -            124   2.7e-11   44.7   1.6   2   2      0.66   1.4e+04   -2.4   0.1    27    33    52    58    52    59 0.81 -
COG1739              -            202 WP_040087500.1       -            212   1.1e-49  170.2   0.0   1   1     1e-53   1.3e-49  170.0   0.0     8   195     9   199     2   203 0.94 -
TIGR00257            -            204 WP_040087500.1       -            212   1.9e-46  159.8   0.0   1   1   1.8e-50   2.3e-46  159.6   0.0    10   195    13   198     2   202 0.93 -
PRK11568             -            204 WP_040087500.1       -            212   2.6e-44  152.9   0.0   1   1   2.5e-48   3.2e-44  152.6   0.0     3   197     4   200     2   205 0.94 -
pfam01205            -            106 WP_040087500.1       -            212   1.9e-27   97.3   0.0   1   1     2e-31   2.5e-27   97.0   0.0     1   104    21   124    21   126 0.94 -
pfam09186            -             56 WP_040087500.1       -            212   5.2e-13   50.4   0.1   1   2       3.3   4.1e+04   -3.7   0.0    42    52   131   141   129   141 0.74 -
pfam09186            -             56 WP_040087500.1       -            212   5.2e-13   50.4   0.1   2   2   1.1e-16   1.4e-12   49.0   0.0     1    55   144   198   144   199 0.98 -
smart00347           -            101 WP_045076145.1       -            168   2.7e-14   54.5   0.0   1   1   1.5e-18   4.6e-14   53.7   0.0     4   100    33   133    31   134 0.95 -
COG1846              -            133 WP_045076145.1       -            168   1.2e-13   53.0   0.2   1   1   4.8e-18   1.5e-13   52.6   0.2    16   125    31   142    10   150 0.88 -
cd01043              -            139 WP_045076146.1       -            149     1e-36  127.9   0.3   1   1   7.4e-41   1.2e-36  127.7   0.3     2   137    10   144     9   146 0.98 -
COG0783              -            157 WP_045076146.1       -            149   1.8e-30  107.7   0.2   1   1   1.4e-34   2.2e-30  107.4   0.2    12   154     3   144     1   146 0.97 -
PRK09448             -            165 WP_045076146.1       -            149   2.2e-26   94.6   0.9   1   1   1.8e-30   2.8e-26   94.2   0.9    25   161     9   144     2   147 0.94 -
pfam00210            -            141 WP_045076146.1       -            149   8.9e-20   72.8   0.1   1   1   6.8e-24   1.1e-19   72.6   0.1     2   134     9   144     8   146 0.93 -
PRK07567             -            242 WP_045076150.1       -            244  5.4e-104  348.4   0.0   1   1  1.2e-107  6.1e-104  348.3   0.0     1   241     1   241     1   242 0.99 -
cd01741              -            232 WP_045076150.1       -            244   1.4e-33  117.9   0.0   1   1   3.1e-37   1.6e-33  117.7   0.0    33   231    33   237     4   238 0.88 -
PRK09065             -            237 WP_045076150.1       -            244   4.6e-27   96.8   0.0   1   1   9.9e-31   5.2e-27   96.6   0.0    53   229    50   229     3   243 0.79 -
COG0518              -            198 WP_045076150.1       -            244   8.2e-26   92.8   0.0   1   1   1.8e-29   9.7e-26   92.5   0.0    33   178    40   194     5   238 0.84 -
TIGR00888            -            188 WP_045076150.1       -            244   5.4e-18   66.7   0.0   1   1   3.6e-21   1.9e-17   65.0   0.0    32   167    42   192    23   196 0.77 -
cd01742              -            181 WP_045076150.1       -            244   1.6e-16   61.9   0.0   1   1   6.6e-20   3.5e-16   60.7   0.0    36   167    46   192    25   195 0.83 -
PRK00758             -            184 WP_045076150.1       -            244   1.9e-16   61.9   0.0   1   1   5.8e-20     3e-16   61.2   0.0    43   165    53   193    31   197 0.83 -
PRK00074             -            511 WP_045076150.1       -            244   2.9e-14   54.3   0.0   1   1   7.8e-18   4.1e-14   53.8   0.0    43   172    48   192    34   196 0.77 -
cd01653              -            194 WP_045076150.1       -            244     1e-13   53.5   0.0   1   1   2.3e-17   1.2e-13   53.3   0.0    25   184    21   207     5   236 0.81 -
PRK06490             -            239 WP_045076150.1       -            244   2.1e-12   48.3   0.0   1   1   5.4e-16   2.8e-12   47.9   0.0    45   184    43   195    34   226 0.83 -
PRK07053             -            234 WP_045076150.1       -            244   1.2e-11   46.2   0.0   1   2      0.79   4.2e+03   -1.4   0.1   134   141    30    37    15    45 0.78 -
PRK07053             -            234 WP_045076150.1       -            244   1.2e-11   46.2   0.0   2   2     7e-15   3.7e-11   44.6   0.0    53   182    56   194    40   229 0.83 -
pfam00117            -            191 WP_045076150.1       -            244   6.8e-11   44.0   0.0   1   1   1.9e-14     1e-10   43.5   0.0    40   174    48   192    19   195 0.83 -
COG0657              -            318 WP_045076151.1       -            248   1.4e-16   62.8   7.3   1   1   2.8e-21   1.7e-16   62.5   7.3    79   287    24   223     3   245 0.84 -
cd17321              -            456 WP_045824229.1       -            504  6.7e-116  389.2  65.4   1   1  5.5e-119  7.9e-116  389.0  65.4     2   455    33   486    32   487 0.97 -
cd17503              -            452 WP_045824229.1       -            504   8.6e-90  303.4  46.1   1   1     7e-93     1e-89  303.2  46.1     2   450    33   485    32   488 0.93 -
TIGR00711            -            485 WP_045824229.1       -            504   3.6e-75  255.3  31.2   1   1   3.1e-78   4.5e-75  255.0  31.2     3   433    28   456    26   477 0.95 -
cd17502              -            478 WP_045824229.1       -            504   2.4e-71  243.0  42.3   1   1   1.6e-74   2.4e-71  243.0  42.3     2   432    33   458    32   469 0.92 -
cd17476              -            440 WP_045824229.1       -            504   6.8e-65  221.3  41.0   1   1   5.9e-68   8.4e-65  220.9  41.0     4   438    33   482    30   484 0.90 -
NF000031             -            484 WP_045824229.1       -            504     3e-64  219.2  30.5   1   1   2.7e-67   3.9e-64  218.8  30.5    25   439    21   436     4   467 0.94 -
cd17504              -            441 WP_045824229.1       -            504   1.7e-61  210.1  54.6   1   1   1.4e-64     2e-61  209.9  54.6     1   439    32   485    32   488 0.94 -
NF033896             -            504 WP_045824229.1       -            504   9.7e-53  181.2  34.2   1   1   8.7e-56   1.3e-52  180.8  34.2    13   427    20   437     9   489 0.90 -
pfam07690            -            358 WP_045824229.1       -            504   1.1e-50  174.4  54.8   1   2   7.4e-54   1.1e-50  174.4  54.8     2   357    33   426    32   427 0.86 -
pfam07690            -            358 WP_045824229.1       -            504   1.1e-50  174.4  54.8   2   2       0.2   2.8e+02    1.9   3.3    27    51   446   486   425   492 0.50 -
cd17325              -            379 WP_045824229.1       -            504   2.3e-43  150.1  30.9   1   2   1.6e-46   2.3e-43  150.1  30.9     4   353    35   435    32   443 0.95 -
cd17325              -            379 WP_045824229.1       -            504   2.3e-43  150.1  30.9   2   2      0.73     1e+03   -0.2   0.6   121   139   467   485   445   489 0.55 -
PRK14995             -            495 WP_045824229.1       -            504   3.7e-42  146.4  40.4   1   2   2.6e-45   3.7e-42  146.4  40.4     4   416    25   439    22   451 0.94 -
PRK14995             -            495 WP_045824229.1       -            504   3.7e-42  146.4  40.4   2   2      0.48     7e+02    0.4   0.3   360   429   432   500   427   504 0.76 -
cd06179              -            518 WP_045824229.1       -            504   1.1e-38  135.0  47.8   1   1   1.6e-41   2.3e-38  133.9  47.9     4   425    33   445    30   486 0.89 -
NF000060             -            479 WP_045824229.1       -            504   1.6e-37  131.2  34.0   1   1   1.4e-40     2e-37  130.9  34.0    19   474    29   489    15   493 0.89 -
cd17474              -            374 WP_045824229.1       -            504   2.3e-37  130.4  49.5   1   3   1.1e-29   1.6e-26   94.7  16.5     3   182    31   212    29   231 0.94 -
cd17474              -            374 WP_045824229.1       -            504   2.3e-37  130.4  49.5   2   3   8.6e-13   1.2e-09   39.1  26.5   161   350   249   436   219   486 0.85 -
cd17474              -            374 WP_045824229.1       -            504   2.3e-37  130.4  49.5   3   3       1.6   2.3e+03   -1.3   0.1   143   172   456   486   447   500 0.57 -
cd06174              -            387 WP_045824229.1       -            504   2.3e-36  127.2  53.0   1   1   3.3e-39   4.7e-36  126.2  52.8     2   386    33   483    32   484 0.94 -
cd17320              -            379 WP_045824229.1       -            504   9.9e-35  121.6  55.1   1   3   8.7e-29   1.3e-25   91.7  15.9     4   179    32   208    29   228 0.90 -
cd17320              -            379 WP_045824229.1       -            504   9.9e-35  121.6  55.1   2   3   4.2e-13   6.1e-10   40.0  25.5   201   358   281   438   239   443 0.76 -
cd17320              -            379 WP_045824229.1       -            504   9.9e-35  121.6  55.1   3   3       2.7   3.9e+03   -2.1   0.3   237   256   467   486   455   491 0.54 -
cd17324              -            371 WP_045824229.1       -            504   5.6e-33  116.0  65.9   1   2   6.3e-34     9e-31  108.7  61.1     3   349    31   436    29   443 0.90 -
cd17324              -            371 WP_045824229.1       -            504   5.6e-33  116.0  65.9   2   2      0.62   8.8e+02    0.2   0.1   118   173   462   486   445   498 0.51 -
COG0477              -            383 WP_045824229.1       -            504   1.2e-32  115.4  79.9   1   2     5e-33   7.2e-30  106.3  52.2     7   321    28   329    22   341 0.71 -
COG0477              -            383 WP_045824229.1       -            504   1.2e-32  115.4  79.9   2   2   0.00024      0.35   12.3  37.3     8   191   285   488   279   502 0.67 -
PRK10504             -            471 WP_045824229.1       -            504   4.1e-30  106.8  29.3   1   1   4.8e-33   6.9e-30  106.1  29.3     7   347    23   367    18   456 0.83 -
cd17319              -            406 WP_045824229.1       -            504   2.1e-28  101.0  52.1   1   3     8e-26   1.2e-22   82.1  14.7     1   183    25   208    25   214 0.92 -
cd17319              -            406 WP_045824229.1       -            504   2.1e-28  101.0  52.1   2   3       1.3   1.9e+03   -1.0   0.3    46    85   226   264   220   286 0.54 -
cd17319              -            406 WP_045824229.1       -            504   2.1e-28  101.0  52.1   3   3   6.4e-10   9.2e-07   29.7  23.4   221   405   279   485   264   486 0.85 -
cd17473              -            375 WP_045824229.1       -            504   1.2e-25   91.9  53.3   1   3   4.9e-23     7e-20   72.9  16.3     4   216    32   263    29   280 0.88 -
cd17473              -            375 WP_045824229.1       -            504   1.2e-25   91.9  53.3   2   3   1.1e-09   1.5e-06   29.0  22.9   204   348   286   435   280   450 0.87 -
cd17473              -            375 WP_045824229.1       -            504   1.2e-25   91.9  53.3   3   3      0.82   1.2e+03   -0.2   0.4   234   254   467   487   445   492 0.72 -
NF000391             -            501 WP_045824229.1       -            504     6e-25   89.6  26.6   1   1   5.4e-28   7.8e-25   89.2  26.6    15   432    31   445    20   487 0.87 -
cd17489              -            368 WP_045824229.1       -            504   1.6e-23   84.7  58.4   1   2     2e-26   2.8e-23   83.9  52.0     3   343    34   436    32   447 0.92 -
cd17489              -            368 WP_045824229.1       -            504   1.6e-23   84.7  58.4   2   2       1.5   2.2e+03   -1.2   0.6   337   365   456   484   436   487 0.76 -
TIGR00710            -            385 WP_045824229.1       -            504   5.1e-20   73.9  33.8   1   2   5.5e-19   7.9e-16   60.1  10.3     8   178    30   202    23   216 0.89 -
TIGR00710            -            385 WP_045824229.1       -            504   5.1e-20   73.9  33.8   2   2   9.5e-07    0.0014   19.8  14.9   210   363   287   438   239   448 0.76 -
COG2814              -            395 WP_045824229.1       -            504   1.8e-19   71.4  61.8   1   3   4.7e-16   6.7e-13   49.8  19.3     7   196    22   211    17   238 0.87 -
COG2814              -            395 WP_045824229.1       -            504   1.8e-19   71.4  61.8   2   3   7.8e-11   1.1e-07   32.6  27.8   164   363   243   437   228   451 0.81 -
COG2814              -            395 WP_045824229.1       -            504   1.8e-19   71.4  61.8   3   3       1.5   2.2e+03   -1.3   0.6    46    67   466   487   459   491 0.67 -
cd17328              -            405 WP_045824229.1       -            504   4.1e-19   70.5  35.6   1   1   9.7e-22   1.4e-18   68.7  35.6     2   401    30   480    29   484 0.82 -
cd17322              -            514 WP_045824229.1       -            504   6.9e-19   69.5  18.6   1   2     0.014        20    5.3   0.3    58    96    83   121    69   134 0.80 -
cd17322              -            514 WP_045824229.1       -            504   6.9e-19   69.5  18.6   2   2   2.1e-21     3e-18   67.4  12.8   215   472   213   465   205   470 0.87 -
cd17323              -            432 WP_045824229.1       -            504   2.5e-18   67.7   9.5   1   3   1.7e-21   2.5e-18   67.7   9.5     3   174    31   203    29   213 0.93 -
cd17323              -            432 WP_045824229.1       -            504   2.5e-18   67.7   9.5   2   3       0.9   1.3e+03   -0.6   0.2   238   278   221   261   218   272 0.79 -
cd17323              -            432 WP_045824229.1       -            504   2.5e-18   67.7   9.5   3   3       5.7   8.1e+03   -3.2   9.6   247   284   296   333   264   439 0.76 -
cd17329              -            376 WP_045824229.1       -            504   3.6e-18   67.1  54.5   1   2   2.9e-14   4.1e-11   43.9  18.6    50   183    77   212    66   264 0.90 -
cd17329              -            376 WP_045824229.1       -            504   3.6e-18   67.1  54.5   2   2     6e-09   8.6e-06   26.4  27.9     5   181   286   494   283   501 0.81 -
TIGR00880            -            141 WP_045824229.1       -            504   5.3e-18   67.2  15.8   1   3   3.7e-21   5.3e-18   67.2  15.8     4   137    68   202    66   205 0.90 -
TIGR00880            -            141 WP_045824229.1       -            504   5.3e-18   67.2  15.8   2   3       3.1   4.5e+03   -0.7  12.3     8   111   327   434   318   443 0.79 -
TIGR00880            -            141 WP_045824229.1       -            504   5.3e-18   67.2  15.8   3   3       2.6   3.7e+03   -0.4   0.8    84   112   455   484   428   489 0.47 -
KOG0254              -            508 WP_045824229.1       -            504   1.7e-16   61.6  44.8   1   1     3e-19   4.3e-16   60.3  44.9    76   476    55   485    24   491 0.84 -
cd17355              -            386 WP_045824229.1       -            504     5e-16   60.2  58.3   1   2   3.5e-19     5e-16   60.2  58.3     2   366    26   442    25   452 0.89 -
cd17355              -            386 WP_045824229.1       -            504     5e-16   60.2  58.3   2   2      0.51   7.4e+02    0.4   3.2   326   354   458   486   444   489 0.66 -
cd17330              -            400 WP_045824229.1       -            504   3.6e-15   57.3  44.1   1   2   2.5e-18   3.6e-15   57.3  44.1    43   374    69   436    65   454 0.83 -
cd17330              -            400 WP_045824229.1       -            504   3.6e-15   57.3  44.1   2   2      0.16   2.3e+02    1.9   1.9   112   143   455   486   449   489 0.87 -
TIGR00893            -            399 WP_045824229.1       -            504   1.4e-14   55.6  35.4   1   3     3e-17   4.3e-14   54.0   7.3     8   174    41   208    34   213 0.92 -
TIGR00893            -            399 WP_045824229.1       -            504   1.4e-14   55.6  35.4   2   3       2.2   3.1e+03   -1.6   0.1   374   396   241   263   221   266 0.71 -
TIGR00893            -            399 WP_045824229.1       -            504   1.4e-14   55.6  35.4   3   3    0.0002      0.28   11.7  14.6   211   372   276   435   264   450 0.70 -
KOG1330              -            493 WP_045824229.1       -            504   2.5e-13   51.0  10.3   1   2   1.7e-16   2.5e-13   51.0  10.3    29   221    23   215     2   267 0.85 -
KOG1330              -            493 WP_045824229.1       -            504   2.5e-13   51.0  10.3   2   2      0.77   1.1e+03   -0.6   6.4   327   418   350   443   291   491 0.66 -
TIGR00881            -            379 WP_045824229.1       -            504   3.8e-13   50.9   6.0   1   3   2.6e-16   3.8e-13   50.9   6.0    13   167    45   202    35   215 0.85 -
TIGR00881            -            379 WP_045824229.1       -            504   3.8e-13   50.9   6.0   2   3       5.9   8.4e+03   -2.9   0.2    38    64   226   252   218   273 0.49 -
TIGR00881            -            379 WP_045824229.1       -            504   3.8e-13   50.9   6.0   3   3    0.0065       9.3    6.9  11.4    14   144   300   435   286   450 0.78 -
cd17388              -            385 WP_045824229.1       -            504   6.3e-13   50.0  43.6   1   3   1.5e-13   2.1e-10   41.7  19.9     8   186    27   212    23   265 0.81 -
cd17388              -            385 WP_045824229.1       -            504   6.3e-13   50.0  43.6   2   3   5.9e-06    0.0084   16.7  11.1   228   355   302   434   281   443 0.78 -
cd17388              -            385 WP_045824229.1       -            504   6.3e-13   50.0  43.6   3   3       1.9   2.7e+03   -1.4   0.1   118   144   459   485   445   487 0.73 -
cd17318              -            430 WP_045824229.1       -            504   2.4e-12   47.8   3.5   1   3   1.7e-15   2.4e-12   47.8   3.5    46   201    52   206    37   215 0.88 -
cd17318              -            430 WP_045824229.1       -            504   2.4e-12   47.8   3.5   2   3      0.39   5.6e+02    0.5   1.6   389   427   225   263   217   265 0.82 -
cd17318              -            430 WP_045824229.1       -            504   2.4e-12   47.8   3.5   3   3       7.1     1e+04   -3.7   9.4   299   400   331   435   287   443 0.55 -
KOG0255              -            533 WP_045824229.1       -            504   3.7e-12   47.4  37.8   1   1     2e-13   2.9e-10   41.2  37.8    79   438    18   393     3   491 0.79 -
COG2271              -            450 WP_045824229.1       -            504   1.3e-11   45.8   6.2   1   3   9.4e-15   1.3e-11   45.8   6.2    19   203    17   200     3   210 0.86 -
COG2271              -            450 WP_045824229.1       -            504   1.3e-11   45.8   6.2   2   3       1.9   2.8e+03   -1.4   0.0   184   218   209   243   197   249 0.73 -
COG2271              -            450 WP_045824229.1       -            504   1.3e-11   45.8   6.2   3   3         6   8.7e+03   -3.0  14.3   277   410   303   435   278   488 0.51 -
cd17390              -            394 WP_045824229.1       -            504   1.9e-11   45.1   6.4   1   2   1.3e-14   1.9e-11   45.1   6.4    20   166    51   201    37   215 0.76 -
cd17390              -            394 WP_045824229.1       -            504   1.9e-11   45.1   6.4   2   2       5.1   7.4e+03   -3.0   2.0    21    79   306   365   286   386 0.59 -
cd17312              -            399 WP_045824229.1       -            504     3e-11   44.9  10.3   1   1   2.1e-14     3e-11   44.9  10.3    20   176    44   203    25   219 0.86 -
KOG3764              -            477 WP_045824229.1       -            504   3.8e-11   44.3  25.6   1   2   1.8e-10   2.6e-07   31.6   8.5   140   260    81   201    19   222 0.88 -
KOG3764              -            477 WP_045824229.1       -            504   3.8e-11   44.3  25.6   2   2     2e-06    0.0028   18.3   9.1   309   443   304   439   287   457 0.88 -
cd17365              -            411 WP_045824229.1       -            504   7.9e-11   43.2  19.2   1   4   5.5e-14   7.9e-11   43.2  19.2    13   178    41   207    30   230 0.88 -
cd17365              -            411 WP_045824229.1       -            504   7.9e-11   43.2  19.2   2   4     0.093   1.3e+02    2.9  10.5   223   329   275   378   255   385 0.76 -
cd17365              -            411 WP_045824229.1       -            504   7.9e-11   43.2  19.2   3   4      0.28     4e+02    1.4   5.8    96   145   383   432   381   441 0.82 -
cd17365              -            411 WP_045824229.1       -            504   7.9e-11   43.2  19.2   4   4     0.088   1.3e+02    3.0   0.5   349   375   460   486   444   492 0.78 -
COG1739              -            202 WP_046647993.1       -            215   8.6e-55  186.9   0.0   1   1   7.5e-59   9.5e-55  186.7   0.0    10   200    13   204     2   206 0.95 -
TIGR00257            -            204 WP_046647993.1       -            215   9.7e-53  180.4   0.0   1   1   8.7e-57   1.1e-52  180.2   0.0     9   197    12   200     2   206 0.95 -
PRK11568             -            204 WP_046647993.1       -            215   5.5e-49  168.1   0.0   1   1   5.5e-53     7e-49  167.8   0.0     2   196     3   199     2   203 0.93 -
pfam01205            -            106 WP_046647993.1       -            215   2.7e-25   90.5   0.0   1   1   3.4e-29   4.3e-25   89.8   0.0     1   105    21   125    21   126 0.91 -
pfam09186            -             56 WP_046647993.1       -            215   7.3e-13   49.9   0.1   1   2      0.25   3.1e+03   -0.1   0.0    40    52   129   141   128   142 0.91 -
pfam09186            -             56 WP_046647993.1       -            215   7.3e-13   49.9   0.1   2   2   3.7e-16   4.7e-12   47.4   0.1     1    55   144   198   144   199 0.98 -
COG1309              -            209 WP_046647998.1       -            182   7.5e-16   61.3   0.9   1   1   3.8e-19   1.2e-14   57.4   0.9    15   182     5   149     2   179 0.66 -
PRK13756             -            205 WP_046647998.1       -            182   2.5e-13   52.2   0.0   1   1   1.4e-17   4.5e-13   51.3   0.0     3   152     2   145     1   175 0.83 -
TIGR02100            -            688 WP_049155312.1       -            736  6.8e-301 1001.1   0.0   1   1    5e-304  7.8e-301 1000.9   0.0     2   687    17   717    16   718 0.95 -
COG1523              -            704 WP_049155312.1       -            736  3.7e-273  909.7   0.0   1   1  3.2e-276  4.9e-273  909.3   0.0     9   699    11   712     4   720 0.96 -
PRK03705             -            658 WP_049155312.1       -            736  6.8e-229  763.0   0.7   1   1  7.6e-232  1.2e-228  762.2   0.7     3   604    13   638    11   686 0.90 -
PRK14510             -           1406 WP_049155312.1       -            736  1.7e-228  763.4   0.5   1   1  1.4e-231  2.1e-228  763.1   0.5     6   683    12   708     9   736 0.91 -
cd11326              -            431 WP_049155312.1       -            736  1.2e-206  688.3   1.8   1   1  9.5e-210  1.5e-206  688.1   1.8     1   431   153   587   153   587 0.98 -
KOG0470              -            756 WP_049155312.1       -            736  4.1e-104  350.9   1.2   1   1  4.3e-107  6.6e-104  350.2   1.2   212   649   152   595    61   609 0.88 -
cd11346              -            405 WP_049155312.1       -            736   1.4e-78  266.3   0.0   1   1   1.2e-81   1.8e-78  265.9   0.0     2   400   165   587   164   590 0.90 -
TIGR02104            -            605 WP_049155312.1       -            736   7.5e-63  214.3   0.1   1   2   5.6e-62   8.7e-59  200.9   0.1    11   535    21   593    17   596 0.80 -
TIGR02104            -            605 WP_049155312.1       -            736   7.5e-63  214.3   0.1   2   2      0.44   6.8e+02   -0.2   0.0   569   600   655   689   640   692 0.81 -
cd11341              -            413 WP_049155312.1       -            736   3.9e-62  211.9   0.3   1   1   8.1e-65   1.3e-61  210.3   0.3     2   413   167   584   166   584 0.85 -
